frase_idx,token,NOUN,VERB,ADJ,ADV,CCONJ,DET,NUM,PUNCT,PRON,ADP,segmenta,frase_len_token,frase_len_char,token_len_char,distanza_da_prima_parola
17,su,0,0,0,0,0,0,0,0,0,1,0,21,104,2,10
17,facebook,0,0,0,0,0,0,0,0,0,0,1,21,104,8,11
17,e,0,0,0,0,1,0,0,0,0,0,0,21,104,1,12
17,così,0,0,0,1,0,0,0,0,0,0,0,21,104,4,13
17,le,0,0,0,0,0,0,0,0,1,0,0,21,104,2,14
17,possono,0,1,0,0,0,0,0,0,0,0,0,21,104,7,15
17,vedere,0,1,0,0,0,0,0,0,0,0,0,21,104,6,16
17,anche,0,0,0,1,0,0,0,0,0,0,0,21,104,5,17
17,altre,0,0,0,0,0,1,0,0,0,0,0,21,104,5,18
17,persone,1,0,0,0,0,0,0,0,0,0,0,21,104,7,19
17,.,0,0,0,0,0,0,0,1,0,0,0,21,104,1,20
18,Facebook,0,0,0,0,0,0,0,0,0,0,0,14,68,8,0
18,è,0,1,0,0,0,0,0,0,0,0,0,14,68,1,1
18,come,0,0,0,0,0,0,0,0,0,1,0,14,68,4,2
18,un,0,0,0,0,0,1,0,0,0,0,0,14,68,2,3
18,grandissimo,0,0,1,0,0,0,0,0,0,0,0,14,68,11,4
18,album,1,0,0,0,0,0,0,0,0,0,0,14,68,5,5
18,di,0,0,0,0,0,0,0,0,0,1,0,14,68,2,6
18,foto,1,0,0,0,0,0,0,0,0,0,0,14,68,4,7
18,e,0,0,0,0,1,0,0,0,0,0,0,14,68,1,8
18,si,0,0,0,0,0,0,0,0,1,0,0,14,68,2,9
18,trova,0,1,0,0,0,0,0,0,0,0,0,14,68,5,10
18,su,0,0,0,0,0,0,0,0,0,1,0,14,68,2,11
18,Internet,0,0,0,0,0,0,0,0,0,0,0,14,68,8,12
18,.,0,0,0,0,0,0,0,1,0,0,0,14,68,1,13
19,Quando,0,0,0,1,0,0,0,0,0,0,0,19,109,6,0
19,si,0,0,0,0,0,0,0,0,1,0,0,19,109,2,1
19,mettono,0,1,0,0,0,0,0,0,0,0,0,19,109,7,2
19,le,0,0,0,0,0,1,0,0,0,0,0,19,109,2,3
19,foto,1,0,0,0,0,0,0,0,0,0,0,19,109,4,4
19,su,0,0,0,0,0,0,0,0,0,1,0,19,109,2,5
19,facebook,0,0,0,0,0,0,0,0,0,0,0,19,109,8,6
19,bisogna,0,1,0,0,0,0,0,0,0,0,0,19,109,7,7
19,stare,0,1,0,0,0,0,0,0,0,0,0,19,109,5,8
19,attenti,0,0,1,0,0,0,0,0,0,0,1,19,109,7,9
19,perché,0,0,0,0,1,0,0,0,0,0,0,19,109,6,10
19,le,0,0,0,0,0,0,0,0,1,0,0,19,109,2,11
19,possono,0,1,0,0,0,0,0,0,0,0,0,19,109,7,12
19,vedere,0,1,0,0,0,0,0,0,0,0,0,19,109,6,13
19,persone,1,0,0,0,0,0,0,0,0,0,0,19,109,7,14
19,che,0,0,0,0,0,0,0,0,1,0,0,19,109,3,15
19,non,0,0,0,1,0,0,0,0,0,0,0,19,109,3,16
19,conosci,0,1,0,0,0,0,0,0,0,0,0,19,109,7,17
19,.,0,0,0,0,0,0,0,1,0,0,0,19,109,1,18
20,Queste,0,0,0,0,0,1,0,0,0,0,0,7,50,6,0
20,notizie,1,0,0,0,0,0,0,0,0,0,0,7,50,7,1
20,parlano,0,1,0,0,0,0,0,0,0,0,0,7,50,7,2
20,di,0,0,0,0,0,0,0,0,0,1,0,7,50,2,3
20,spettacoli,1,0,0,0,0,0,0,0,0,0,0,7,50,10,4
20,e,0,0,0,0,1,0,0,0,0,0,0,7,50,1,5
20,televisione,1,0,0,0,0,0,0,0,0,0,0,7,50,11,6
21,Il,0,0,0,0,0,1,0,0,0,0,0,6,34,2,0
21,Concerto,1,0,0,0,0,0,0,0,0,0,0,6,34,8,1
21,di,0,0,0,0,0,0,0,0,0,1,0,6,34,2,2
21,Capodanno,0,0,0,0,0,0,0,0,0,0,0,6,34,9,3
21,di,0,0,0,0,0,0,0,0,0,1,0,6,34,2,4
21,Vienna,0,0,0,0,0,0,0,0,0,0,0,6,34,6,5
22,Il,0,0,0,0,0,1,0,0,0,0,0,16,68,2,0
22,1,0,0,0,0,0,0,1,0,0,0,0,16,68,1,1
22,gennaio,1,0,0,0,0,0,0,0,0,0,0,16,68,7,2
22,a,0,0,0,0,0,0,0,0,0,1,0,16,68,1,3
22,Vienna,0,0,0,0,0,0,0,0,0,0,0,16,68,6,4
22,c’,0,0,0,0,0,0,0,0,1,0,0,16,68,2,5
22,è,0,1,0,0,0,0,0,0,0,0,0,16,68,1,6
22,un,0,0,0,0,0,1,0,0,0,0,0,16,68,2,7
22,concerto,1,0,0,0,0,0,0,0,0,0,0,16,68,8,8
22,che,0,0,0,0,0,0,0,0,1,0,0,16,68,3,9
22,è,0,1,0,0,0,0,0,0,0,0,0,16,68,1,10
22,famoso,0,0,1,0,0,0,0,0,0,0,0,16,68,6,11
22,in,0,0,0,0,0,0,0,0,0,1,0,16,68,2,12
22,tutto,0,0,0,0,0,1,0,0,0,0,0,16,68,5,13
22,il,0,0,0,0,0,1,0,0,0,0,0,16,68,2,14
22,mondo,1,0,0,0,0,0,0,0,0,0,0,16,68,5,15
23,Il,0,0,0,0,0,1,0,0,0,0,0,17,71,2,0
23,1,0,0,0,0,0,0,1,0,0,0,0,17,71,1,1
23,gennaio,1,0,0,0,0,0,0,0,0,0,0,17,71,7,2
23,a,0,0,0,0,0,0,0,0,0,1,0,17,71,1,3
23,Vienna,0,0,0,0,0,0,0,0,0,0,0,17,71,6,4
23,si,0,0,0,0,0,0,0,0,1,0,0,17,71,2,5
23,fa,0,1,0,0,0,0,0,0,0,0,0,17,71,2,6
23,un,0,0,0,0,0,1,0,0,0,0,0,17,71,2,7
23,concerto,1,0,0,0,0,0,0,0,0,0,0,17,71,8,8
23,che,0,0,0,0,0,0,0,0,1,0,0,17,71,3,9
23,è,0,1,0,0,0,0,0,0,0,0,0,17,71,1,10
23,famoso,0,0,1,0,0,0,0,0,0,0,0,17,71,6,11
23,in,0,0,0,0,0,0,0,0,0,1,0,17,71,2,12
23,tutto,0,0,0,0,0,1,0,0,0,0,0,17,71,5,13
23,il,0,0,0,0,0,1,0,0,0,0,0,17,71,2,14
23,mondo,1,0,0,0,0,0,0,0,0,0,0,17,71,5,15
23,.,0,0,0,0,0,0,0,1,0,0,0,17,71,1,16
24,Questo,0,0,0,0,0,1,0,0,0,0,0,16,80,6,0
24,concerto,1,0,0,0,0,0,0,0,0,0,0,16,80,8,1
24,si,0,0,0,0,0,0,0,0,1,0,0,16,80,2,2
24,fa,0,1,0,0,0,0,0,0,0,0,0,16,80,2,3
24,da,0,0,0,0,0,0,0,0,0,1,0,16,80,2,4
24,molti,0,0,0,0,0,1,0,0,0,0,0,16,80,5,5
24,anni,1,0,0,0,0,0,0,0,0,0,1,16,80,4,6
24,e,0,0,0,0,1,0,0,0,0,0,0,16,80,1,7
24,si,0,0,0,0,0,0,0,0,1,0,0,16,80,2,8
24,chiama,0,1,0,0,0,0,0,0,0,0,0,16,80,6,9
24,Concerto,0,0,0,0,0,0,0,0,0,0,0,16,80,8,10
24,di,0,0,0,0,0,0,0,0,0,1,0,16,80,2,11
24,Capodanno,0,0,0,0,0,0,0,0,0,0,0,16,80,9,12
24,di,0,0,0,0,0,0,0,0,0,1,0,16,80,2,13
24,Vienna,0,0,0,0,0,0,0,0,0,0,0,16,80,6,14
24,.,0,0,0,0,0,0,0,1,0,0,0,16,80,1,15
25,Il,0,0,0,0,0,1,0,0,0,0,0,11,54,2,0
25,concerto,1,0,0,0,0,0,0,0,0,0,0,11,54,8,1
25,si,0,0,0,0,0,0,0,0,1,0,0,11,54,2,2
25,può,0,1,0,0,0,0,0,0,0,0,0,11,54,3,3
25,vedere,0,1,0,0,0,0,0,0,0,0,0,11,54,6,4
25,in,0,0,0,0,0,0,0,0,0,1,0,11,54,2,5
25,televisione,1,0,0,0,0,0,0,0,0,0,0,11,54,11,6
25,il,0,0,0,0,0,1,0,0,0,0,0,11,54,2,7
25,1,0,0,0,0,0,0,1,0,0,0,0,11,54,1,8
25,gennaio,1,0,0,0,0,0,0,0,0,0,0,11,54,7,9
25,.,0,0,0,0,0,0,0,1,0,0,0,11,54,1,10
26,Il,0,0,0,0,0,1,0,0,0,0,0,10,49,2,0
26,Concerto,1,0,0,0,0,0,0,0,0,0,0,10,49,8,1
26,di,0,0,0,0,0,0,0,0,0,1,0,10,49,2,2
26,Capodanno,0,0,0,0,0,0,0,0,0,0,0,10,49,9,3
26,di,0,0,0,0,0,0,0,0,0,1,0,10,49,2,4
26,Vienna,0,0,0,0,0,0,0,0,0,0,0,10,49,6,5
26,è,0,1,0,0,0,0,0,0,0,0,0,10,49,1,6
26,molto,0,0,0,1,0,0,0,0,0,0,0,10,49,5,7
26,bello,0,0,1,0,0,0,0,0,0,0,0,10,49,5,8
26,.,0,0,0,0,0,0,0,1,0,0,0,10,49,1,9
27,In,0,0,0,0,0,0,0,0,0,1,0,12,59,2,0
27,questo,0,0,0,0,0,1,0,0,0,0,0,12,59,6,1
27,concerto,1,0,0,0,0,0,0,0,0,0,0,12,59,8,2
27,si,0,0,0,0,0,0,0,0,1,0,0,12,59,2,3
27,suonano,0,1,0,0,0,0,0,0,0,0,0,12,59,7,4
27,musiche,0,0,1,0,0,0,0,0,0,0,0,12,59,7,5
27,e,0,0,0,0,1,0,0,0,0,0,0,12,59,1,6
27,si,0,0,0,0,0,0,0,0,1,0,0,12,59,2,7
27,fanno,0,1,0,0,0,0,0,0,0,0,0,12,59,5,8
27,dei,0,0,0,0,0,1,0,0,0,0,0,12,59,3,9
27,balli,1,0,0,0,0,0,0,0,0,0,0,12,59,5,10
27,.,0,0,0,0,0,0,0,1,0,0,0,12,59,1,11
28,Ritorna,0,1,0,0,0,0,0,0,0,0,0,9,40,7,0
28,in,0,0,0,0,0,0,0,0,0,1,0,9,40,2,1
28,televisione,1,0,0,0,0,0,0,0,0,0,0,9,40,11,2
28,C’,0,0,0,0,0,0,0,0,1,0,0,9,40,2,3
28,è,0,1,0,0,0,0,0,0,0,0,0,9,40,1,4
28,posta,0,1,0,0,0,0,0,0,0,0,0,9,40,5,5
28,per,0,0,0,0,0,0,0,0,0,1,0,9,40,3,6
28,te,0,0,0,0,0,0,0,0,1,0,0,9,40,2,7
28,!,0,0,0,0,0,0,0,1,0,0,0,9,40,1,8
29,Maria,0,0,0,0,0,0,0,0,0,0,0,10,58,5,0
29,De,0,0,0,0,0,0,0,0,0,0,0,10,58,2,1
29,Filippi,0,0,0,0,0,0,0,0,0,0,0,10,58,7,2
29,ritorna,0,1,0,0,0,0,0,0,0,0,0,10,58,7,3
29,in,0,0,0,0,0,0,0,0,0,1,0,10,58,2,4
29,televisione,1,0,0,0,0,0,0,0,0,0,0,10,58,11,5
29,il,0,0,0,0,0,1,0,0,0,0,0,10,58,2,6
29,10,0,0,0,0,0,0,1,0,0,0,0,10,58,2,7
29,gennaio,1,0,0,0,0,0,0,0,0,0,0,10,58,7,8
29,2015,0,0,0,0,0,0,1,0,0,0,0,10,58,4,9
30,Dal,0,0,0,0,0,0,0,0,0,1,0,17,82,3,0
30,10,0,0,0,0,0,0,1,0,0,0,0,17,82,2,1
30,gennaio,1,0,0,0,0,0,0,0,0,0,0,17,82,7,2
30,ritorna,0,1,0,0,0,0,0,0,0,0,0,17,82,7,3
30,in,0,0,0,0,0,0,0,0,0,1,0,17,82,2,4
30,televisione,1,0,0,0,0,0,0,0,0,0,1,17,82,11,5
30,un,0,0,0,0,0,1,0,0,0,0,0,17,82,2,6
30,programma,1,0,0,0,0,0,0,0,0,0,0,17,82,9,7
30,che,0,0,0,0,0,0,0,0,1,0,0,17,82,3,8
30,si,0,0,0,0,0,0,0,0,1,0,0,17,82,2,9
30,chiama,0,1,0,0,0,0,0,0,0,0,0,17,82,6,10
30,C’,0,0,0,0,0,0,0,0,1,0,0,17,82,2,11
30,è,0,1,0,0,0,0,0,0,0,0,0,17,82,1,12
30,posta,0,1,0,0,0,0,0,0,0,0,0,17,82,5,13
30,per,0,0,0,0,0,0,0,0,0,1,0,17,82,3,14
30,te,0,0,0,0,0,0,0,0,1,0,0,17,82,2,15
30,.,0,0,0,0,0,0,0,1,0,0,0,17,82,1,16
31,Il,0,0,0,0,0,1,0,0,0,0,0,13,57,2,0
31,programma,1,0,0,0,0,0,0,0,0,0,0,13,57,9,1
31,sarà,0,1,0,0,0,0,0,0,0,0,0,13,57,4,2
31,su,0,0,0,0,0,0,0,0,0,1,0,13,57,2,3
31,Canale,0,0,0,0,0,0,0,0,0,0,0,13,57,6,4
31,5,0,0,0,0,0,0,1,0,0,0,1,13,57,1,5
31,e,0,0,0,0,1,0,0,0,0,0,0,13,57,1,6
31,ci,0,0,0,0,0,0,0,0,1,0,0,13,57,2,7
31,sarà,0,1,0,0,0,0,0,0,0,0,0,13,57,4,8
31,Maria,0,0,0,0,0,0,0,0,0,0,0,13,57,5,9
31,De,0,0,0,0,0,0,0,0,0,0,0,13,57,2,10
31,Filippi,0,0,0,0,0,0,0,0,0,0,0,13,57,7,11
31,.,0,0,0,0,0,0,0,1,0,0,0,13,57,1,12
32,Nel,0,0,0,0,0,0,0,0,0,1,0,17,97,3,0
32,programma,1,0,0,0,0,0,0,0,0,0,0,17,97,9,1
32,ci,0,0,0,0,0,0,0,0,1,0,0,17,97,2,2
32,saranno,0,1,0,0,0,0,0,0,0,0,0,17,97,7,3
32,delle,0,0,0,0,0,1,0,0,0,0,0,17,97,5,4
32,persone,1,0,0,0,0,0,0,0,0,0,1,17,97,7,5
32,che,0,0,0,0,0,0,0,0,1,0,0,17,97,3,6
32,vogliono,0,1,0,0,0,0,0,0,0,0,0,17,97,8,7
32,incontrare,0,1,0,0,0,0,0,0,0,0,0,17,97,10,8
32,dei,0,0,0,0,0,0,0,0,0,1,0,17,97,3,9
32,loro,0,0,0,0,0,1,0,0,0,0,0,17,97,4,10
32,amici,1,0,0,0,0,0,0,0,0,0,0,17,97,5,11
32,o,0,0,0,0,1,0,0,0,0,0,0,17,97,1,12
32,dei,0,0,0,0,0,0,0,0,0,1,0,17,97,3,13
32,loro,0,0,0,0,0,1,0,0,0,0,0,17,97,4,14
32,parenti,1,0,0,0,0,0,0,0,0,0,0,17,97,7,15
32,.,0,0,0,0,0,0,0,1,0,0,0,17,97,1,16
33,Ci,0,0,0,0,0,0,0,0,1,0,0,11,67,2,0
33,saranno,0,1,0,0,0,0,0,0,0,0,0,11,67,7,1
33,anche,0,0,0,1,0,0,0,0,0,0,0,11,67,5,2
33,delle,0,0,0,0,0,0,0,0,0,1,0,11,67,5,3
